Route_ID,Route_Name,Route_Code,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,LPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,Population_Served_Raw,Corridor_Competitors,HV_POI_Count,Overlap_Metric,Geo_Source,Tourist_Corridor,Seasonal_Operability,District_HQ_Floor,SSCL_CDI_Conflict,SSCL_CDI_Conflict_Strong,SSCL_CDI_Conflict_Weak_SSCL,Daily_Trips,Daily_KM,Daily_Capacity_Pax,Daily_Demand_Pax,Load_Ratio,Load_Flag,Pax_Journey_Time_Min,Journey_Time_Flag,Daily_Revenue_INR,Daily_Op_Cost_INR,Viability_Ratio,Subsidy_Risk_Flag,Emissions_GCO2_Daily,Equity_Score,Map_File
R0049,Lalbazar to Qamarwari,SRSR10103406,RETAINED_AS_FEEDER,FDR-092,,8.695,Urban,1126.1,69.6,City_Core,17,8.5,12,6.0,0.9884,0.4111,0.75,0.6998,False,HP,20,5,0,5,0,False,,10399,83258,275,52,0.0951,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,834.7,2414.0,217.0,0.09,Amber_Under,50.3,True,2172.0,54257.0,0.04,True,792984.0,0.102,route_maps_kashmir/FDR-092.html
R0050,Safakadal to SMHS,SRSR10104446,RETAINED_AS_FEEDER,FDR-134,,6.257,Urban,486.9,50.1,City_Core,12,6.0,9,4.5,0.6266,0.5965,0.75,0.6116,True,MP,35,3,0,0,3,False,,4392,41575,325,44,0.1249,OSRM,False,Year_Round,False,False,False,False,54.9,343.2,1150.0,40.0,0.035,Amber_Under,48.0,True,399.0,22311.0,0.018,False,326079.0,0.064,route_maps_kashmir/FDR-134.html
R0051,Narbal to Jehangir Chowk,BGSR02101725,RETAINED_AS_FEEDER,FDR-449,,21.634,Peri_Urban,1698.7,108.2,City_Core,43,21.5,22,11.0,0.3447,0.0941,0.75,0.2194,False,LP,35,5,0,0,5,False,,8618,94352,376,31,0.1076,OSRM,False,Year_Round,False,False,False,False,54.9,1186.8,887.0,73.0,0.082,Amber_Under,77.1,True,727.0,77141.0,0.009,True,1127440.0,0.084,route_maps_kashmir/FDR-449.html
R0052,Soura to SMHS,SRSR10105846,RETAINED_AS_FEEDER,FDR-093,,11.97,Urban,859.1,95.8,City_Core,23,11.5,11,5.5,0.8009,0.5848,0.75,0.6928,False,HP,20,6,0,6,0,False,,7866,96442,421,91,0.1284,OSRM,False,Year_Round,False,False,False,False,96.0,1149.1,2104.0,122.0,0.058,Amber_Under,63.4,True,1217.0,74693.0,0.016,True,1091664.0,0.077,route_maps_kashmir/FDR-093.html
R0053,Soura to SMHS,SRSR10105846,MERGED_INTO_TRUNK,FDR-093,Private Minibus,11.97,Urban,859.1,95.8,City_Core,23,11.5,11,5.5,0.8009,0.5848,1.25,0.6928,False,HP,20,0,0,0,0,False,,0,96442,421,91,0.1284,OSRM,False,Year_Round,False,False,False,False,96.0,1149.1,0.0,122.0,0.0,Red_NoCapacity,63.4,True,1217.0,74693.0,0.016,True,1091664.0,0.077,route_maps_kashmir/FDR-093.html
R0054,Soura to Parimpora,SRBG10025821,MERGED_INTO_TRUNK,FDR-180,Private Minibus,12.845,Urban,926.8,102.8,City_Core,25,12.5,20,10.0,0.7956,0.3871,1.25,0.5914,False,HP,20,0,0,0,0,False,,0,102944,327,74,0.1563,OSRM,False,Year_Round,False,False,False,False,96.0,1233.1,0.0,137.0,0.0,Red_NoCapacity,66.9,True,1374.0,80153.0,0.017,True,1171464.0,0.106,route_maps_kashmir/FDR-180.html
R0055,Parimpora to Saidakadal,BGSR02102161,MERGED_INTO_TRUNK,FDR-101,Private Minibus,14.067,Urban,1375.0,112.5,City_Core,28,14.0,4,2.0,0.8295,0.4765,1.25,0.653,False,HP,20,0,0,0,0,False,,0,116598,540,68,0.2185,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,1350.4,0.0,67.0,0.0,Red_NoCapacity,71.8,True,674.0,87778.0,0.008,True,1282910.0,0.072,route_maps_kashmir/FDR-101.html
R0056,Soura to Qamarwari,SRSR10105806,RETAINED_AS_FEEDER,FDR-265,,9.3,Urban,818.9,74.4,City_Core,18,9.0,19,9.5,0.6503,0.2762,0.75,0.4632,False,MP,35,4,0,0,4,False,,8029,63584,272,41,0.0525,OSRM,False,Year_Round,False,False,False,False,54.9,510.2,1032.0,174.0,0.168,Amber_Under,60.2,True,1736.0,33161.0,0.052,True,484663.0,0.078,route_maps_kashmir/FDR-265.html
R0057,Soura to SMHS,SRSR10105846,MERGED_INTO_TRUNK,FDR-093,Private Minibus,11.97,Urban,859.1,95.8,City_Core,23,11.5,11,5.5,0.8009,0.5848,1.25,0.6928,False,HP,20,0,0,0,0,False,,0,96442,421,91,0.1284,OSRM,False,Year_Round,False,False,False,False,96.0,1149.1,0.0,122.0,0.0,Red_NoCapacity,63.4,True,1217.0,74693.0,0.016,True,1091664.0,0.077,route_maps_kashmir/FDR-093.html
R0058,Safakadal to Jehangir Chowk,SRSR10104425,RETAINED_AS_FEEDER,FDR-550,,3.149,Urban,218.7,25.2,City_Core,6,3.0,2,1.0,1.0,0.9003,0.75,0.9502,True,HP,20,3,0,3,0,False,,3521,32077,313,34,0.0879,OSRM,False,Year_Round,False,True,True,False,96.0,302.3,4000.0,80.0,0.02,Amber_Under,28.1,False,796.0,19650.0,0.04,False,287189.0,0.052,route_maps_kashmir/FDR-550.html
R0059,Safakadal to Jehangir Chowk,SRSR10104425,MERGED_INTO_TRUNK,FDR-550,LPV / Tempo,3.149,Urban,218.7,25.2,City_Core,6,3.0,2,1.0,1.0,0.9003,1.25,0.9502,True,HP,20,0,0,0,0,False,,0,32077,313,34,0.0879,OSRM,False,Year_Round,False,False,False,False,96.0,302.3,0.0,80.0,0.0,Red_NoCapacity,28.1,False,796.0,19650.0,0.04,False,287189.0,0.052,route_maps_kashmir/FDR-550.html
R0060,Qamarwari to Pathachowk,SRSP10090619,RETAINED_AS_FEEDER,FDR-311,,19.719,Peri_Urban,1705.8,98.6,City_Core,39,19.5,11,5.5,0.5711,0.3185,0.75,0.4448,False,MP,35,4,0,4,0,False,,8443,122169,497,67,0.2159,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1081.7,1363.0,36.0,0.026,Amber_Under,72.3,True,355.0,70312.0,0.005,True,1027642.0,0.082,route_maps_kashmir/FDR-311.html
R0061,Safakadal to Jehangir Chowk,SRSR10104425,MERGED_INTO_TRUNK,FDR-550,Private Minibus,3.149,Urban,218.7,25.2,City_Core,6,3.0,2,1.0,1.0,0.9003,1.25,0.9502,True,HP,20,0,0,0,0,False,,0,32077,313,34,0.0879,OSRM,False,Year_Round,False,False,False,False,96.0,302.3,0.0,80.0,0.0,Red_NoCapacity,28.1,False,796.0,19650.0,0.04,False,287189.0,0.052,route_maps_kashmir/FDR-550.html
R0062,Soura to LD,SRSR10105860,MERGED_INTO_TRUNK,FDR-054,Private Minibus,10.099,Urban,682.4,80.8,City_Core,20,10.0,8,4.0,0.9722,0.5977,1.25,0.785,True,HP,20,0,0,0,0,False,,0,95384,292,75,0.1252,OSRM,False,Year_Round,False,False,False,False,96.0,969.5,0.0,178.0,0.0,Red_NoCapacity,55.9,True,1780.0,63018.0,0.028,False,921029.0,0.164,route_maps_kashmir/FDR-054.html
R0063,Safakadal to Jehangir Chowk,SRSR10104425,MERGED_INTO_TRUNK,FDR-550,Private Minibus,3.149,Urban,218.7,25.2,City_Core,6,3.0,2,1.0,1.0,0.9003,1.25,0.9502,True,HP,20,0,0,0,0,False,,0,32077,313,34,0.0879,OSRM,False,Year_Round,False,False,False,False,96.0,302.3,0.0,80.0,0.0,Red_NoCapacity,28.1,False,796.0,19650.0,0.04,False,287189.0,0.052,route_maps_kashmir/FDR-550.html
R0064,Lalbazar to LD,SRSR10103460,MERGED_INTO_TRUNK,FDR-063,Private Minibus,10.261,Urban,1115.0,82.1,City_Core,20,10.0,7,3.5,0.9593,0.575,1.25,0.7672,True,HP,20,0,0,0,0,False,,0,95836,522,72,0.1467,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,985.1,0.0,85.0,0.0,Red_NoCapacity,56.6,True,854.0,64029.0,0.013,False,935803.0,0.092,route_maps_kashmir/FDR-063.html
R0065,Qamarwari to Dalgate,SRSR10100615,RETAINED_AS_FEEDER,FDR-112,,8.844,Urban,1139.6,70.8,City_Core,17,8.5,13,6.5,0.8857,0.4015,0.75,0.6436,False,HP,20,5,0,5,0,False,,7461,77329,356,42,0.0961,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,849.0,2373.0,154.0,0.065,Amber_Under,50.9,True,1542.0,55187.0,0.028,True,806573.0,0.073,route_maps_kashmir/FDR-112.html
R0066,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0067,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0068,Qamarwari to Dalgate,SRSR10100615,MERGED_INTO_TRUNK,FDR-112,Private Minibus,8.844,Urban,1139.6,70.8,City_Core,17,8.5,13,6.5,0.8857,0.4015,1.25,0.6436,False,HP,20,0,0,0,0,False,,0,77329,356,42,0.0961,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,849.0,0.0,154.0,0.0,Red_NoCapacity,50.9,True,1542.0,55187.0,0.028,True,806573.0,0.073,route_maps_kashmir/FDR-112.html
R0069,Safakadal to SMHS,SRSR10104446,MERGED_INTO_TRUNK,FDR-134,Private Minibus,6.257,Urban,486.9,50.1,City_Core,12,6.0,9,4.5,0.6266,0.5965,1.25,0.6116,True,HP,20,0,0,0,0,False,,0,41575,325,44,0.1249,OSRM,False,Year_Round,False,False,False,False,96.0,600.7,0.0,70.0,0.0,Red_NoCapacity,40.6,False,699.0,39044.0,0.018,False,570638.0,0.064,route_maps_kashmir/FDR-134.html
R0070,Saidakadal to Parimpora,SRBG10026121,RETAINED_AS_FEEDER,FDR-132,,14.556,Urban,1441.1,116.4,City_Core,29,14.5,11,5.5,0.7948,0.4331,0.75,0.614,False,HP,20,7,0,7,0,False,,7411,116554,540,63,0.2146,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,1397.4,2021.0,69.0,0.034,Amber_Under,73.7,True,686.0,90829.0,0.008,True,1327507.0,0.072,route_maps_kashmir/FDR-132.html
R0071,Safakadal to SMHS,SRSR10104446,MERGED_INTO_TRUNK,FDR-134,Private Minibus,6.257,Urban,486.9,50.1,City_Core,12,6.0,9,4.5,0.6266,0.5965,1.25,0.6116,True,HP,20,0,0,0,0,False,,0,41575,325,44,0.1249,OSRM,False,Year_Round,False,False,False,False,96.0,600.7,0.0,70.0,0.0,Red_NoCapacity,40.6,False,699.0,39044.0,0.018,False,570638.0,0.064,route_maps_kashmir/FDR-134.html
R0072,Safakadal to SMHS,SRSR10104446,MERGED_INTO_TRUNK,FDR-134,Private Minibus,6.257,Urban,486.9,50.1,City_Core,12,6.0,9,4.5,0.6266,0.5965,1.25,0.6116,True,HP,20,0,0,0,0,False,,0,41575,325,44,0.1249,OSRM,False,Year_Round,False,False,False,False,96.0,600.7,0.0,70.0,0.0,Red_NoCapacity,40.6,False,699.0,39044.0,0.018,False,570638.0,0.064,route_maps_kashmir/FDR-134.html
R0073,Safakadal to SMHS,SRSR10104446,MERGED_INTO_TRUNK,FDR-134,Private Minibus,6.257,Urban,486.9,50.1,City_Core,12,6.0,9,4.5,0.6266,0.5965,1.25,0.6116,True,HP,20,0,0,0,0,False,,0,41575,325,44,0.1249,OSRM,False,Year_Round,False,False,False,False,96.0,600.7,0.0,70.0,0.0,Red_NoCapacity,40.6,False,699.0,39044.0,0.018,False,570638.0,0.064,route_maps_kashmir/FDR-134.html
R0074,Lalbazar to Parimpora,SRBG10023421,RETAINED_AS_FEEDER,FDR-159,,12.646,Urban,1535.3,101.2,City_Core,25,12.5,27,13.5,0.7878,0.3159,0.75,0.5518,False,MP,35,4,0,4,0,False,,11139,100546,310,59,0.1293,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.7,1328.0,98.0,0.074,Amber_Under,73.6,True,978.0,45092.0,0.022,True,659037.0,0.109,route_maps_kashmir/FDR-159.html
R0075,Parimpora to Rawalpora,BGSR02102143,MERGED_INTO_TRUNK,FDR-333,Private Minibus,15.914,Peri_Urban,1033.8,79.6,City_Core,31,15.5,11,5.5,0.7759,0.2819,1.25,0.5289,False,MP,35,0,0,0,0,False,,0,124996,419,54,0.1775,OSRM,False,Year_Round,False,False,False,False,54.9,873.0,0.0,52.0,0.0,Red_NoCapacity,62.8,True,524.0,56745.0,0.009,True,829347.0,0.1,route_maps_kashmir/FDR-333.html
R0076,Parimpora to Hazratbal,BGSR02102118,MERGED_INTO_TRUNK,FDR-266,Private Minibus,16.104,Peri_Urban,1713.6,80.5,City_Core,32,16.0,22,11.0,0.6786,0.2341,1.25,0.4564,False,MP,35,0,0,0,0,False,,0,113789,364,53,0.0917,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,883.4,0.0,106.0,0.0,Red_NoCapacity,63.2,True,1063.0,57422.0,0.019,True,839248.0,0.105,route_maps_kashmir/FDR-266.html
R0077,Jehangir Chowk to HMT,SRSR10102521,MERGED_INTO_TRUNK,FDR-270,Private Minibus,10.311,Urban,654.3,82.5,City_Core,20,10.0,10,5.0,0.6477,0.2503,1.25,0.449,False,MP,35,0,0,0,0,False,,0,70280,387,30,0.26,OSRM,False,Year_Round,False,False,False,False,54.9,565.6,0.0,27.0,0.0,Red_NoCapacity,64.2,True,272.0,36766.0,0.007,True,537350.0,0.061,route_maps_kashmir/FDR-270.html
R0078,Lalbazar to Parimpora,SRBG10023421,MERGED_INTO_TRUNK,FDR-159,Private Minibus,12.646,Urban,1535.3,101.2,City_Core,25,12.5,27,13.5,0.7878,0.3159,1.25,0.5518,False,MP,35,0,0,0,0,False,,0,100546,310,59,0.1293,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.7,0.0,98.0,0.0,Red_NoCapacity,73.6,True,978.0,45092.0,0.022,True,659037.0,0.109,route_maps_kashmir/FDR-159.html
R0079,Lalbazar to Parimpora,SRBG10023421,MERGED_INTO_TRUNK,FDR-159,Private Minibus,12.646,Urban,1535.3,101.2,City_Core,25,12.5,27,13.5,0.7878,0.3159,1.25,0.5518,False,MP,35,0,0,0,0,False,,0,100546,310,59,0.1293,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.7,0.0,98.0,0.0,Red_NoCapacity,73.6,True,978.0,45092.0,0.022,True,659037.0,0.109,route_maps_kashmir/FDR-159.html
R0080,Lalbazar to Parimpora,SRBG10023421,MERGED_INTO_TRUNK,FDR-159,Private Minibus,12.646,Urban,1535.3,101.2,City_Core,25,12.5,27,13.5,0.7878,0.3159,1.25,0.5518,False,MP,35,0,0,0,0,False,,0,100546,310,59,0.1293,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.7,0.0,98.0,0.0,Red_NoCapacity,73.6,True,978.0,45092.0,0.022,True,659037.0,0.109,route_maps_kashmir/FDR-159.html
R0081,Parimpora to Chadora,BGBG02022106,MERGED_INTO_TRUNK,FDR-423,Private Minibus,24.64,Peri_Urban,1458.3,123.2,City_Core,49,24.5,8,4.0,0.6039,0.1944,1.25,0.3992,False,MP,35,0,0,0,0,False,,0,159195,419,64,0.1216,OSRM,False,Year_Round,False,False,False,False,54.9,1351.7,0.0,97.0,0.0,Red_NoCapacity,84.6,True,975.0,87859.0,0.011,True,1284096.0,0.127,route_maps_kashmir/FDR-423.html
R0082,Lalbazar to Parimpora,SRBG10023421,MERGED_INTO_TRUNK,FDR-159,Private Minibus,12.646,Urban,1535.3,101.2,City_Core,25,12.5,27,13.5,0.7878,0.3159,1.25,0.5518,False,MP,35,0,0,0,0,False,,0,100546,310,59,0.1293,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.7,0.0,98.0,0.0,Red_NoCapacity,73.6,True,978.0,45092.0,0.022,True,659037.0,0.109,route_maps_kashmir/FDR-159.html
R0083,Lalbazar to Parimpora,SRBG10023421,MERGED_INTO_TRUNK,FDR-159,Private Minibus,12.646,Urban,1535.3,101.2,City_Core,25,12.5,27,13.5,0.7878,0.3159,1.25,0.5518,False,MP,35,0,0,0,0,False,,0,100546,310,59,0.1293,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.7,0.0,98.0,0.0,Red_NoCapacity,73.6,True,978.0,45092.0,0.022,True,659037.0,0.109,route_maps_kashmir/FDR-159.html
R0084,Qamarwari to Hazratbal,SRSR10100618,RETAINED_AS_FEEDER,FDR-194,,14.081,Urban,1561.8,112.6,City_Core,28,14.0,15,7.5,0.7008,0.3031,0.75,0.502,False,MP,35,5,0,5,0,False,,10336,102032,339,56,0.0831,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,772.4,1492.0,141.0,0.095,Amber_Under,79.3,True,1412.0,50209.0,0.028,True,733821.0,0.101,route_maps_kashmir/FDR-194.html
R0085,Soura to Jehangir Chowk,SRSR10105825,RETAINED_AS_FEEDER,FDR-105,,9.17,Urban,764.2,73.4,City_Core,18,9.0,9,4.5,0.7578,0.5299,0.75,0.6438,True,HP,20,5,0,0,5,False,,5950,70680,408,66,0.0538,OSRM,False,Year_Round,False,False,False,False,96.0,880.3,1308.0,220.0,0.168,Amber_Under,52.2,True,2197.0,57221.0,0.038,False,836304.0,0.087,route_maps_kashmir/FDR-105.html
R0086,Lalbazar to Parimpora,SRBG10023421,MERGED_INTO_TRUNK,FDR-159,LPV / Tempo,12.646,Urban,1535.3,101.2,City_Core,25,12.5,27,13.5,0.7878,0.3159,1.25,0.5518,False,MP,35,0,0,0,0,False,,0,100546,310,59,0.1293,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.7,0.0,98.0,0.0,Red_NoCapacity,73.6,True,978.0,45092.0,0.022,True,659037.0,0.109,route_maps_kashmir/FDR-159.html
R0087,HMT to Jehangir Chowk,SRSR10102125,RETAINED_AS_FEEDER,FDR-362,,10.261,Urban,743.4,82.1,City_Core,20,10.0,10,5.0,0.6129,0.1573,0.75,0.3851,False,MP,35,4,0,4,0,False,,5756,67042,400,20,0.1226,OSRM,False,Year_Round,False,False,False,False,54.9,562.9,1637.0,53.0,0.033,Amber_Under,64.0,True,533.0,36588.0,0.015,True,534745.0,0.056,route_maps_kashmir/FDR-362.html
R0088,Lalbazar to Parimpora,SRBG10023421,MERGED_INTO_TRUNK,FDR-159,Private Minibus,12.646,Urban,1535.3,101.2,City_Core,25,12.5,27,13.5,0.7878,0.3159,1.25,0.5518,False,MP,35,0,0,0,0,False,,0,100546,310,59,0.1293,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.7,0.0,98.0,0.0,Red_NoCapacity,73.6,True,978.0,45092.0,0.022,True,659037.0,0.109,route_maps_kashmir/FDR-159.html
R0089,Parimpora to Rangrath,BGBG02022123,RETAINED_AS_FEEDER,FDR-441,,19.812,Peri_Urban,981.1,99.1,City_Core,39,19.5,8,4.0,0.3537,0.108,0.75,0.2308,False,LP,35,4,0,4,0,False,,10333,87853,292,35,0.0937,OSRM,False,Year_Round,False,False,False,False,54.9,1086.8,1356.0,100.0,0.074,Amber_Under,72.6,True,1002.0,70644.0,0.014,True,1032488.0,0.101,route_maps_kashmir/FDR-441.html
R0090,Saidakadal to Bypass,SRGB10056102,RETAINED_AS_FEEDER,FDR-103,,13.28,Urban,1334.6,106.2,City_Core,26,13.0,7,3.5,0.8105,0.485,0.75,0.6478,False,HP,20,7,0,0,7,False,,7107,108026,522,62,0.1627,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,1274.9,1266.0,87.0,0.069,Amber_Under,68.6,True,868.0,82867.0,0.01,True,1211136.0,0.069,route_maps_kashmir/FDR-103.html
R0091,Saidakadal to Bypass,SRGB10056102,MERGED_INTO_TRUNK,FDR-103,Private Minibus,13.28,Urban,1334.6,106.2,City_Core,26,13.0,7,3.5,0.8105,0.485,1.25,0.6478,False,HP,20,0,0,0,0,False,,0,108026,522,62,0.1627,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,1274.9,0.0,87.0,0.0,Red_NoCapacity,68.6,True,868.0,82867.0,0.01,True,1211136.0,0.069,route_maps_kashmir/FDR-103.html
R0092,HMT to Jehangir Chowk,SRSR10102125,MERGED_INTO_TRUNK,FDR-362,Private Minibus,10.261,Urban,743.4,82.1,City_Core,20,10.0,10,5.0,0.6129,0.1573,1.25,0.3851,False,MP,35,0,0,0,0,False,,0,67042,400,20,0.1226,OSRM,False,Year_Round,False,False,False,False,54.9,562.9,0.0,53.0,0.0,Red_NoCapacity,64.0,True,533.0,36588.0,0.015,True,534745.0,0.056,route_maps_kashmir/FDR-362.html
R0093,Jehangir Chowk to HMT,SRSR10102521,MERGED_INTO_TRUNK,FDR-270,Private Minibus,10.311,Urban,654.3,82.5,City_Core,20,10.0,10,5.0,0.6477,0.2503,1.25,0.449,False,MP,35,0,0,0,0,False,,0,70280,387,30,0.26,OSRM,False,Year_Round,False,False,False,False,54.9,565.6,0.0,27.0,0.0,Red_NoCapacity,64.2,True,272.0,36766.0,0.007,True,537350.0,0.061,route_maps_kashmir/FDR-270.html
R0094,Jehangir Chowk to HMT,SRSR10102521,MERGED_INTO_TRUNK,FDR-270,Private Minibus,10.311,Urban,654.3,82.5,City_Core,20,10.0,10,5.0,0.6477,0.2503,1.25,0.449,False,MP,35,0,0,0,0,False,,0,70280,387,30,0.26,OSRM,False,Year_Round,False,False,False,False,54.9,565.6,0.0,27.0,0.0,Red_NoCapacity,64.2,True,272.0,36766.0,0.007,True,537350.0,0.061,route_maps_kashmir/FDR-270.html
R0095,Parimpora to Rangrath,BGBG02022123,MERGED_INTO_TRUNK,FDR-441,Private Minibus,19.812,Peri_Urban,981.1,99.1,City_Core,39,19.5,8,4.0,0.3537,0.108,1.25,0.2308,False,LP,35,0,0,0,0,False,,0,87853,292,35,0.0937,OSRM,False,Year_Round,False,False,False,False,54.9,1086.8,0.0,100.0,0.0,Red_NoCapacity,72.6,True,1002.0,70644.0,0.014,True,1032488.0,0.101,route_maps_kashmir/FDR-441.html
R0096,Parimpora to Rangrath,BGBG02022123,MERGED_INTO_TRUNK,FDR-441,Private Minibus,19.812,Peri_Urban,981.1,99.1,City_Core,39,19.5,8,4.0,0.3537,0.108,1.25,0.2308,False,LP,35,0,0,0,0,False,,0,87853,292,35,0.0937,OSRM,False,Year_Round,False,False,False,False,54.9,1086.8,0.0,100.0,0.0,Red_NoCapacity,72.6,True,1002.0,70644.0,0.014,True,1032488.0,0.101,route_maps_kashmir/FDR-441.html
R0097,Safakadal to Jehangir Chowk,SRSR10104425,MERGED_INTO_TRUNK,FDR-550,Private Minibus,3.569,Urban,390.5,28.6,City_Core,7,3.5,8,4.0,1.0,0.844,1.25,0.922,True,HP,20,0,0,0,0,False,,0,34629,313,37,0.0831,OSRM,False,Year_Round,False,False,False,False,96.0,342.6,0.0,91.0,0.0,Red_NoCapacity,29.8,False,908.0,22271.0,0.041,False,325493.0,0.056,route_maps_kashmir/FDR-550.html
R0098,Safakadal to Jehangir Chowk,SRSR10104425,MERGED_INTO_TRUNK,FDR-550,Private Minibus,3.569,Urban,390.5,28.6,City_Core,7,3.5,8,4.0,1.0,0.844,1.25,0.922,True,HP,20,0,0,0,0,False,,0,34629,313,37,0.0831,OSRM,False,Year_Round,False,False,False,False,96.0,342.6,0.0,91.0,0.0,Red_NoCapacity,29.8,False,908.0,22271.0,0.041,False,325493.0,0.056,route_maps_kashmir/FDR-550.html
R0099,Jehangir Chowk to HMT,SRSR10102521,MERGED_INTO_TRUNK,FDR-270,Private Minibus,10.311,Urban,654.3,82.5,City_Core,20,10.0,10,5.0,0.6477,0.2503,1.25,0.449,False,MP,35,0,0,0,0,False,,0,70280,387,30,0.26,OSRM,False,Year_Round,False,False,False,False,54.9,565.6,0.0,27.0,0.0,Red_NoCapacity,64.2,True,272.0,36766.0,0.007,True,537350.0,0.061,route_maps_kashmir/FDR-270.html
R0100,Jehangir Chowk to Panzinara,SRSR10102507,RETAINED_AS_FEEDER,FDR-396,,16.494,Peri_Urban,978.7,82.5,City_Core,32,16.0,12,6.0,0.4477,0.148,0.75,0.2978,False,LP,35,4,0,4,0,False,,7605,85701,387,30,0.1599,OSRM,False,Year_Round,False,False,False,False,54.9,904.8,1629.0,43.0,0.027,Amber_Under,64.2,True,432.0,58813.0,0.007,True,859573.0,0.074,route_maps_kashmir/FDR-396.html
R0101,Safakadal to Jehangir Chowk,SRSR10104425,MERGED_INTO_TRUNK,FDR-550,Private Minibus,3.569,Urban,390.5,28.6,City_Core,7,3.5,8,4.0,1.0,0.844,1.25,0.922,True,HP,20,0,0,0,0,False,,0,34629,313,37,0.0831,OSRM,False,Year_Round,False,False,False,False,96.0,342.6,0.0,91.0,0.0,Red_NoCapacity,29.8,False,908.0,22271.0,0.041,False,325493.0,0.056,route_maps_kashmir/FDR-550.html
R0102,Safakadal to Jehangir Chowk,SRSR10104425,MERGED_INTO_TRUNK,FDR-550,Private Minibus,3.569,Urban,390.5,28.6,City_Core,7,3.5,8,4.0,1.0,0.844,1.25,0.922,True,HP,20,0,0,0,0,False,,0,34629,313,37,0.0831,OSRM,False,Year_Round,False,False,False,False,96.0,342.6,0.0,91.0,0.0,Red_NoCapacity,29.8,False,908.0,22271.0,0.041,False,325493.0,0.056,route_maps_kashmir/FDR-550.html
R0103,Batamallo to Pantha Chowk,SRSR10100840,RETAINED_AS_FEEDER,FDR-402,,17.436,Peri_Urban,1539.8,87.2,Peri_Urban,34,17.0,7,3.5,0.4631,0.1055,0.75,0.2843,False,LP,35,4,0,4,0,False,,13164,92763,242,29,0.0973,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,956.5,1541.0,123.0,0.08,Amber_Under,66.6,True,1229.0,62172.0,0.02,True,908665.0,0.129,route_maps_kashmir/FDR-402.html
R0104,Safakadal to Jehangir Chowk,SRSR10104425,MERGED_INTO_TRUNK,FDR-550,Private Minibus,3.569,Urban,390.5,28.6,City_Core,7,3.5,8,4.0,1.0,0.844,1.25,0.922,True,HP,20,0,0,0,0,False,,0,34629,313,37,0.0831,OSRM,False,Year_Round,False,False,False,False,96.0,342.6,0.0,91.0,0.0,Red_NoCapacity,29.8,False,908.0,22271.0,0.041,False,325493.0,0.056,route_maps_kashmir/FDR-550.html
