Route_ID,Route_Name,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,Congestion_Zone,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,CMP_Trunk,CMP_Route_ID,Overlap_Metric,Population_Served,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,N_Stops_Estimated,Stop_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Reasoning_String
R0001,SOURA ↔ LD,RETAINED_AS_FEEDER,FDR-052,,12.161,Urban,City_Core,0.9782,0.6197,0.75,0.799,False,HP,20,6,0,6,False,,0.2177,3224,94,9,4.5,24,12.0,797.0,97.3,OSRM,"Route R0001 (SOURA ↔ LD) → Feeder FDR-052. Route_Type=Urban | Zone=City_Core | CDI=0.7990 | Band=HP | Headway=20 min | Fleet=6 (HPV=0 enforced, MPV=6 — 100%% MPV). Distinct catchment: 6.54% of CMP 2024 pop. residents over 12.2 km. "
R0002,PARIMPORA ↔ BUDGAM,RETAINED_AS_FEEDER,FDR-329,,15.179,Peri_Urban,City_Core,0.0,0.0,0.75,0.0,False,LP,35,4,0,4,False,,0.069,1363,0,3,1.5,30,15.0,1439.3,75.9,OSRM,"Route R0002 (PARIMPORA ↔ BUDGAM) → Feeder FDR-329. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.0000 | Band=LP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 1.19% of CMP 2024 pop. residents over 15.2 km. "
R0003,PARIMPORA ↔ BUDGAM,MERGED_INTO_TRUNK,FDR-329,Private Minibus,15.179,Peri_Urban,City_Core,0.0,0.0,1.25,0.0,False,LP,35,0,0,0,False,,0.069,1363,0,3,1.5,30,15.0,1439.3,75.9,OSRM,Route R0003 (PARIMPORA ↔ BUDGAM) merged into Trunk FDR-329. Spatial overlap with trunk corridor. CDI=0.0000. Fleet=0 (counted under Trunk). 
R0004,PARIMPORA ↔ BUDGAM,MERGED_INTO_TRUNK,FDR-329,Private Minibus,15.179,Peri_Urban,City_Core,0.0,0.0,1.25,0.0,False,LP,35,0,0,0,False,,0.069,1363,0,3,1.5,30,15.0,1439.3,75.9,OSRM,Route R0004 (PARIMPORA ↔ BUDGAM) merged into Trunk FDR-329. Spatial overlap with trunk corridor. CDI=0.0000. Fleet=0 (counted under Trunk). 
R0005,PARIMPORA ↔ BUDGAM,RETAINED_AS_FEEDER,FDR-332,,15.179,Peri_Urban,City_Core,0.0,0.0,0.75,0.0,False,LP,35,4,0,0,False,,0.069,1363,0,3,1.5,30,15.0,1439.3,75.9,OSRM,"Route R0005 (PARIMPORA ↔ BUDGAM) → Feeder FDR-332. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.0000 | Band=LP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 1.19% of CMP 2024 pop. residents over 15.2 km. "
R0006,PARIMPORA ↔ HAZRATBAL,RETAINED_AS_FEEDER,FDR-194,,20.376,Peri_Urban,City_Core,0.5473,0.1649,0.75,0.3561,False,MP,35,4,0,0,False,,0.129,3685,50,20,10.0,40,20.0,2136.6,101.9,OSRM+JhelumBridge,"Route R0006 (PARIMPORA ↔ HAZRATBAL) → Feeder FDR-194. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3561 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 6.83% of CMP 2024 pop. residents over 20.4 km. "
R0007,PARIMPORA ↔ CHADORA,RETAINED_AS_FEEDER,FDR-287,,30.025,Peri_Urban,City_Core,0.422,0.0794,0.75,0.2507,False,MP,35,6,0,6,False,,0.1048,6635,36,5,2.5,60,30.0,2044.9,150.1,OSRM,"Route R0007 (PARIMPORA ↔ CHADORA) → Feeder FDR-287. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.2507 | Band=MP | Headway=35 min | Fleet=6 (HPV=0 enforced, MPV=6 — 100%% MPV). Distinct catchment: 8.30% of CMP 2024 pop. residents over 30.0 km. "
R0008,PARIMPORA ↔ CHADORA,MERGED_INTO_TRUNK,FDR-287,Private Minibus,30.025,Peri_Urban,City_Core,0.422,0.0794,1.25,0.2507,False,MP,35,0,0,0,False,,0.1048,6635,36,5,2.5,60,30.0,2044.9,150.1,OSRM,Route R0008 (PARIMPORA ↔ CHADORA) merged into Trunk FDR-287. Spatial overlap with trunk corridor. CDI=0.2507. Fleet=0 (counted under Trunk). 
R0009,LALBAZAR ↔ LD,RETAINED_AS_FEEDER,FDR-062,,11.37,Urban,City_Core,0.9872,0.596,0.75,0.7916,False,HP,20,6,0,6,False,,0.2162,3255,81,8,4.0,22,11.0,1186.9,91.0,OSRM+JhelumBridge,"Route R0009 (LALBAZAR ↔ LD) → Feeder FDR-062. Route_Type=Urban | Zone=City_Core | CDI=0.7916 | Band=HP | Headway=20 min | Fleet=6 (HPV=0 enforced, MPV=6 — 100%% MPV). Distinct catchment: 6.16% of CMP 2024 pop. residents over 11.4 km. "
R0010,SOURA ↔ GANDERBAL,RETAINED_AS_FEEDER,FDR-295,,9.86,Urban,City_Core,0.2787,0.1404,0.75,0.2096,False,LP,35,4,0,0,False,,0.028,4175,20,6,3.0,19,9.5,959.3,78.9,OSRM,"Route R0010 (SOURA ↔ GANDERBAL) → Feeder FDR-295. Route_Type=Urban | Zone=City_Core | CDI=0.2096 | Band=LP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 2.06% of CMP 2024 pop. residents over 9.9 km. "
R0011,SOURA ↔ GANDERBAL,MERGED_INTO_TRUNK,FDR-295,LPV / Tempo,9.86,Urban,City_Core,0.2787,0.1404,1.25,0.2096,False,LP,35,0,0,0,False,,0.028,4175,20,6,3.0,19,9.5,959.3,78.9,OSRM,Route R0011 (SOURA ↔ GANDERBAL) merged into Trunk FDR-295. Spatial overlap with trunk corridor. CDI=0.2096. Fleet=0 (counted under Trunk). 
R0012,LALBAZAR ↔ LALCHOWK,RETAINED_AS_FEEDER,FDR-114,,12.808,Urban,City_Core,0.8034,0.4638,0.75,0.6336,False,HP,20,7,0,7,False,,0.227,3083,78,11,5.5,25,12.5,806.6,102.5,OSRM,"Route R0012 (LALBAZAR ↔ LALCHOWK) → Feeder FDR-114. Route_Type=Urban | Zone=City_Core | CDI=0.6336 | Band=HP | Headway=20 min | Fleet=7 (HPV=0 enforced, MPV=7 — 100%% MPV). Distinct catchment: 5.84% of CMP 2024 pop. residents over 12.8 km. "
R0013,SOURA ↔ LD,RETAINED_AS_FEEDER,FDR-097,,14.802,Urban,City_Core,0.8325,0.4949,0.75,0.6637,False,HP,20,7,0,0,False,,0.2093,3425,101,9,4.5,29,14.5,967.0,118.4,OSRM,"Route R0013 (SOURA ↔ LD) → Feeder FDR-097. Route_Type=Urban | Zone=City_Core | CDI=0.6637 | Band=HP | Headway=20 min | Fleet=7 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 6.95% of CMP 2024 pop. residents over 14.8 km. "
R0014,SOURA ↔ LD,MERGED_INTO_TRUNK,FDR-052,Private Minibus,12.161,Urban,City_Core,0.9782,0.6197,1.25,0.799,False,HP,20,0,0,0,False,,0.2177,3224,94,9,4.5,24,12.0,797.0,97.3,OSRM,Route R0014 (SOURA ↔ LD) merged into Trunk FDR-052. Spatial overlap with trunk corridor. CDI=0.7990. Fleet=0 (counted under Trunk). 
R0015,SOURA ↔ HAZRATBAL,UPGRADED_TO_TRUNK,TRK-040,,8.337,Urban,City_Core,0.751,0.3687,1.25,0.5598,False,HP,20,5,0,5,False,,0.0453,4210,41,6,3.0,16,8.0,1248.4,66.7,OSRM+JhelumBridge,Route R0015 (SOURA ↔ HAZRATBAL) → Trunk TRK-040. Route_Type=Urban | Zone=City_Core | CDI=0.5598 | Band=HP | Headway=20 min | Fleet=5 (HPV=0 MPV=5). Serves ~3.59% of CMP 2024 pop. residents over 8.3 km. 
R0016,TRC ↔ HAZRATBAL,RETAINED_AS_FEEDER,FDR-043,,8.126,Urban,City_Core,0.7722,0.3585,0.75,0.5654,False,HP,20,5,0,0,False,,0.1429,2356,34,4,2.0,16,8.0,579.9,65.0,OSRM,"Route R0016 (TRC ↔ HAZRATBAL) → Feeder FDR-043. Route_Type=Urban | Zone=City_Core | CDI=0.5654 | Band=HP | Headway=20 min | Fleet=5 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 3.58% of CMP 2024 pop. residents over 8.1 km. "
R0017,HAZRATBAL ↔ LD,RETAINED_AS_FEEDER,FDR-001,,11.348,Urban,City_Core,0.7817,0.5019,0.75,0.6418,False,HP,20,6,0,6,False,,0.1925,2764,58,8,4.0,22,11.0,1360.6,90.8,OSRM+JhelumBridge,"Route R0017 (HAZRATBAL ↔ LD) → Feeder FDR-001. Route_Type=Urban | Zone=City_Core | CDI=0.6418 | Band=HP | Headway=20 min | Fleet=6 (HPV=0 enforced, MPV=6 — 100%% MPV). Distinct catchment: 5.05% of CMP 2024 pop. residents over 11.3 km. "
R0018,SOURA ↔ RAILWAY STATION,RETAINED_AS_FEEDER,FDR-124,,18.799,Peri_Urban,City_Core,0.6325,0.3589,0.75,0.4957,False,MP,35,4,0,4,False,,0.162,3678,91,8,4.0,37,18.5,1610.0,94.0,OSRM+JhelumBridge,"Route R0018 (SOURA ↔ RAILWAY STATION) → Feeder FDR-124. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4957 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 7.06% of CMP 2024 pop. residents over 18.8 km. "
R0019,SOURA ↔ LD,MERGED_INTO_TRUNK,FDR-052,Private Minibus,10.458,Urban,City_Core,0.9903,0.5785,1.25,0.7844,False,HP,20,0,0,0,False,,0.2052,2811,82,10,5.0,20,10.0,714.0,83.7,OSRM,Route R0019 (SOURA ↔ LD) merged into Trunk FDR-052. Spatial overlap with trunk corridor. CDI=0.7844. Fleet=0 (counted under Trunk). 
R0020,MALBAGH ↔ LD,RETAINED_AS_FEEDER,FDR-083,,13.163,Urban,City_Core,0.9994,0.4686,0.75,0.734,False,HP,20,7,0,7,False,,0.1838,3671,81,6,3.0,26,13.0,1337.8,105.3,OSRM+JhelumBridge,"Route R0020 (MALBAGH ↔ LD) → Feeder FDR-083. Route_Type=Urban | Zone=City_Core | CDI=0.7340 | Band=HP | Headway=20 min | Fleet=7 (HPV=0 enforced, MPV=7 — 100%% MPV). Distinct catchment: 7.21% of CMP 2024 pop. residents over 13.2 km. "
R0021,SOURA ↔ PARIMPORA,RETAINED_AS_FEEDER,FDR-256,,16.385,Peri_Urban,City_Core,0.4557,0.1659,0.75,0.3108,False,MP,35,4,0,0,False,,0.1438,3274,47,10,5.0,32,16.0,1239.2,81.9,OSRM,"Route R0021 (SOURA ↔ PARIMPORA) → Feeder FDR-256. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3108 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 4.79% of CMP 2024 pop. residents over 16.4 km. "
R0022,SOURA ↔ HAZRATBAL,MERGED_INTO_TRUNK,TRK-040,LPV / Tempo,8.337,Urban,City_Core,0.751,0.3687,1.25,0.5598,False,HP,20,0,0,0,False,,0.0453,4210,41,6,3.0,16,8.0,1248.4,66.7,OSRM+JhelumBridge,Route R0022 (SOURA ↔ HAZRATBAL) merged into Trunk TRK-040. Spatial overlap with trunk corridor. CDI=0.5598. Fleet=0 (counted under Trunk). 
R0023,SOURA ↔ LD,MERGED_INTO_TRUNK,FDR-097,LPV / Tempo,11.459,Urban,City_Core,0.9783,0.5936,1.25,0.7859,False,HP,20,0,0,0,False,,0.2303,3039,93,11,5.5,22,11.0,775.5,91.7,OSRM,Route R0023 (SOURA ↔ LD) merged into Trunk FDR-097. Spatial overlap with trunk corridor. CDI=0.7859. Fleet=0 (counted under Trunk). 
R0024,PARIMPORA ↔ SAIDAKADAL,RETAINED_AS_FEEDER,FDR-132,,19.507,Peri_Urban,City_Core,0.6176,0.3004,0.75,0.459,False,MP,35,4,0,0,False,,0.2088,3145,65,2,1.0,39,19.5,1855.1,97.5,OSRM+JhelumBridge,"Route R0024 (PARIMPORA ↔ SAIDAKADAL) → Feeder FDR-132. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4590 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 7.19% of CMP 2024 pop. residents over 19.5 km. "
R0025,SORA ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-256,LPV / Tempo,17.63,Peri_Urban,City_Core,0.4375,0.1494,1.25,0.2934,False,MP,35,0,0,0,False,,0.1322,3405,45,24,12.0,35,17.5,1594.2,88.1,OSRM,Route R0025 (SORA ↔ PARIMPORA) merged into Trunk FDR-256. Spatial overlap with trunk corridor. CDI=0.2934. Fleet=0 (counted under Trunk). 
R0026,PARIMPORA ↔ PANTHA CHOWK,RETAINED_AS_FEEDER,FDR-198,,26.746,Peri_Urban,City_Core,0.4886,0.2229,0.75,0.3558,False,MP,35,5,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,"Route R0026 (PARIMPORA ↔ PANTHA CHOWK) → Feeder FDR-198. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3558 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 8.23% of CMP 2024 pop. residents over 26.7 km. "
R0027,SOURA ↔ LD,MERGED_INTO_TRUNK,FDR-097,LPV / Tempo,14.802,Urban,City_Core,0.8325,0.4949,1.25,0.6637,False,HP,20,0,0,0,False,,0.2093,3425,101,9,4.5,29,14.5,967.0,118.4,OSRM,Route R0027 (SOURA ↔ LD) merged into Trunk FDR-097. Spatial overlap with trunk corridor. CDI=0.6637. Fleet=0 (counted under Trunk). 
R0028,PARIMPORA ↔ CHADORA,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.024,Peri_Urban,City_Core,0.0843,0.0076,1.25,0.046,False,LP,35,0,0,0,False,,0.0236,2721,3,3,1.5,42,21.0,1218.6,105.1,OSRM,Route R0028 (PARIMPORA ↔ CHADORA) merged into Trunk FDR-287. Spatial overlap with trunk corridor. CDI=0.0460. Fleet=0 (counted under Trunk). 
R0029,SOURA ↔ LD,MERGED_INTO_TRUNK,FDR-097,LPV / Tempo,12.161,Urban,City_Core,0.9782,0.6197,1.25,0.799,False,HP,20,0,0,0,False,,0.2177,3224,94,9,4.5,24,12.0,797.0,97.3,OSRM,Route R0029 (SOURA ↔ LD) merged into Trunk FDR-097. Spatial overlap with trunk corridor. CDI=0.7990. Fleet=0 (counted under Trunk). 
R0030,SOURA ↔ RAILWAY STATION,RETAINED_AS_FEEDER,FDR-122,,18.412,Peri_Urban,City_Core,0.6533,0.3664,0.75,0.5098,False,MP,35,4,0,0,False,,0.1607,3695,91,8,4.0,36,18.0,1608.0,92.1,OSRM+JhelumBridge,"Route R0030 (SOURA ↔ RAILWAY STATION) → Feeder FDR-122. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.5098 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 7.09% of CMP 2024 pop. residents over 18.4 km. "
R0031,SOURA ↔ HAZRATBAL,MERGED_INTO_TRUNK,TRK-040,LPV / Tempo,8.337,Urban,City_Core,0.751,0.3687,1.25,0.5598,False,HP,20,0,0,0,False,,0.0453,4210,41,6,3.0,16,8.0,1248.4,66.7,OSRM+JhelumBridge,Route R0031 (SOURA ↔ HAZRATBAL) merged into Trunk TRK-040. Spatial overlap with trunk corridor. CDI=0.5598. Fleet=0 (counted under Trunk). 
R0032,SORA ↔ LD,MERGED_INTO_TRUNK,FDR-097,LPV / Tempo,12.161,Urban,City_Core,0.9782,0.6197,1.25,0.799,False,HP,20,0,0,0,False,,0.2177,3224,94,9,4.5,24,12.0,797.0,97.3,OSRM,Route R0032 (SORA ↔ LD) merged into Trunk FDR-097. Spatial overlap with trunk corridor. CDI=0.7990. Fleet=0 (counted under Trunk). 
R0033,PARIMPORA ↔ RAWALPORA,RETAINED_AS_FEEDER,FDR-259,,18.681,Peri_Urban,City_Core,0.5032,0.1098,0.75,0.3065,False,MP,35,4,0,4,False,,0.127,4580,30,9,4.5,37,18.5,1361.3,93.4,OSRM,"Route R0033 (PARIMPORA ↔ RAWALPORA) → Feeder FDR-259. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3065 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 5.88% of CMP 2024 pop. residents over 18.7 km. "
R0034,PARIMPORA ↔ RAWALPORA,MERGED_INTO_TRUNK,FDR-259,Private Minibus,18.681,Peri_Urban,City_Core,0.5032,0.1098,1.25,0.3065,False,MP,35,0,0,0,False,,0.127,4580,30,9,4.5,37,18.5,1361.3,93.4,OSRM,Route R0034 (PARIMPORA ↔ RAWALPORA) merged into Trunk FDR-259. Spatial overlap with trunk corridor. CDI=0.3065. Fleet=0 (counted under Trunk). 
R0035,PARIMPORA ↔ RAWALPORA,RETAINED_AS_FEEDER,FDR-261,,18.681,Peri_Urban,City_Core,0.5032,0.1098,0.75,0.3065,False,MP,35,4,0,0,False,,0.127,4580,30,9,4.5,37,18.5,1361.3,93.4,OSRM,"Route R0035 (PARIMPORA ↔ RAWALPORA) → Feeder FDR-261. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3065 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 5.88% of CMP 2024 pop. residents over 18.7 km. "
R0036,SOURA ↔ LD,MERGED_INTO_TRUNK,FDR-097,LPV / Tempo,11.122,Urban,City_Core,1.0,0.5994,1.25,0.7997,False,HP,20,0,0,0,False,,0.2325,3018,91,6,3.0,22,11.0,692.9,86.7,OSRM,Route R0036 (SOURA ↔ LD) merged into Trunk FDR-097. Spatial overlap with trunk corridor. CDI=0.7997. Fleet=0 (counted under Trunk). 
R0037,LALBAZAR ↔ QAMARWARI,RETAINED_AS_FEEDER,FDR-096,,8.695,Urban,City_Core,1.0,0.3729,0.75,0.6864,False,HP,20,5,0,5,False,,0.1088,4708,52,12,6.0,17,8.5,1126.1,69.6,OSRM+JhelumBridge,"Route R0037 (LALBAZAR ↔ QAMARWARI) → Feeder FDR-096. Route_Type=Urban | Zone=City_Core | CDI=0.6864 | Band=HP | Headway=20 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 5.02% of CMP 2024 pop. residents over 8.7 km. "
R0038,SAFAKADAL ↔ SMHS,RETAINED_AS_FEEDER,FDR-333,,1.579,Urban,City_Core,1.0,1.0,0.75,1.0,True,HP,20,2,0,0,False,,0.0128,19781,26,4,2.0,3,1.5,163.2,12.6,OSRM,"Route R0038 (SAFAKADAL ↔ SMHS) → Feeder FDR-333. Route_Type=Urban | Zone=City_Core | CDI=1.0000 | Band=HP | Headway=20 min | Fleet=2 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 1.14% of CMP 2024 pop. residents over 1.6 km. 🚩 Social Obligation"
R0039,SOURA ↔ SMHS,UPGRADED_TO_TRUNK,TRK-041,,7.687,Urban,City_Core,1.0,0.6085,1.25,0.8042,False,HP,20,5,0,5,False,,0.1156,5544,75,6,3.0,15,7.5,559.6,61.5,OSRM,Route R0039 (SOURA ↔ SMHS) → Trunk TRK-041. Route_Type=Urban | Zone=City_Core | CDI=0.8042 | Band=HP | Headway=20 min | Fleet=5 (HPV=0 MPV=5). Serves ~4.55% of CMP 2024 pop. residents over 7.7 km. 
R0040,SOURA ↔ SMHS,MERGED_INTO_TRUNK,TRK-041,Private Minibus,7.687,Urban,City_Core,1.0,0.6085,1.25,0.8042,False,HP,20,0,0,0,False,,0.1156,5544,75,6,3.0,15,7.5,559.6,61.5,OSRM,Route R0040 (SOURA ↔ SMHS) merged into Trunk TRK-041. Spatial overlap with trunk corridor. CDI=0.8042. Fleet=0 (counted under Trunk). 
R0041,SOURA ↔ PARIMPORA,RETAINED_AS_FEEDER,FDR-139,,17.904,Peri_Urban,City_Core,0.5911,0.2419,0.75,0.4165,False,MP,35,4,0,4,False,,0.1764,3988,71,16,8.0,35,17.5,1387.0,89.5,OSRM,"Route R0041 (SOURA ↔ PARIMPORA) → Feeder FDR-139. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4165 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 6.37% of CMP 2024 pop. residents over 17.9 km. "
R0042,PARIMPORA ↔ SAIDAKADAL,RETAINED_AS_FEEDER,FDR-133,,19.507,Peri_Urban,City_Core,0.6176,0.3004,0.75,0.459,False,MP,35,4,0,4,False,,0.2088,3145,65,2,1.0,39,19.5,1855.1,97.5,OSRM+JhelumBridge,"Route R0042 (PARIMPORA ↔ SAIDAKADAL) → Feeder FDR-133. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4590 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 7.19% of CMP 2024 pop. residents over 19.5 km. "
R0043,SOURA ↔ QAMARWARI,RETAINED_AS_FEEDER,FDR-129,,9.3,Urban,City_Core,0.7102,0.2569,0.75,0.4836,False,MP,35,4,0,0,False,,0.0454,3707,41,19,9.5,18,9.0,818.9,74.4,OSRM,"Route R0043 (SOURA ↔ QAMARWARI) → Feeder FDR-129. Route_Type=Urban | Zone=City_Core | CDI=0.4836 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 3.83% of CMP 2024 pop. residents over 9.3 km. "
R0044,SOURA ↔ SMHS,MERGED_INTO_TRUNK,TRK-041,Private Minibus,7.687,Urban,City_Core,1.0,0.6085,1.25,0.8042,False,HP,20,0,0,0,False,,0.1156,5544,75,6,3.0,15,7.5,559.6,61.5,OSRM,Route R0044 (SOURA ↔ SMHS) merged into Trunk TRK-041. Spatial overlap with trunk corridor. CDI=0.8042. Fleet=0 (counted under Trunk). 
R0045,QAMARWARI ↔ PATHACHOWK,RETAINED_AS_FEEDER,FDR-131,,19.719,Peri_Urban,City_Core,0.6279,0.2933,0.75,0.4606,False,MP,35,4,0,4,False,,0.2185,3606,67,11,5.5,39,19.5,1705.8,98.6,OSRM+JhelumBridge,"Route R0045 (QAMARWARI ↔ PATHACHOWK) → Feeder FDR-131. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4606 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 7.36% of CMP 2024 pop. residents over 19.7 km. "
R0046,SOURA ↔ LD,MERGED_INTO_TRUNK,FDR-052,Private Minibus,12.161,Urban,City_Core,0.9782,0.6197,1.25,0.799,False,HP,20,0,0,0,False,,0.2177,3224,94,9,4.5,24,12.0,797.0,97.3,OSRM,Route R0046 (SOURA ↔ LD) merged into Trunk FDR-052. Spatial overlap with trunk corridor. CDI=0.7990. Fleet=0 (counted under Trunk). 
R0047,LALBAZAR ↔ LD,MERGED_INTO_TRUNK,FDR-062,Private Minibus,9.668,Urban,City_Core,1.0,0.5472,1.25,0.7736,False,HP,20,0,0,0,False,,0.2022,2826,69,9,4.5,19,9.5,1103.9,77.3,OSRM+JhelumBridge,Route R0047 (LALBAZAR ↔ LD) merged into Trunk FDR-062. Spatial overlap with trunk corridor. CDI=0.7736. Fleet=0 (counted under Trunk). 
R0048,QAMARWARI ↔ DALGATE,UPGRADED_TO_TRUNK,TRK-039,,8.844,Urban,City_Core,0.9548,0.3647,1.25,0.6598,False,HP,20,5,0,5,False,,0.096,3000,42,13,6.5,17,8.5,1139.6,70.8,OSRM+JhelumBridge,Route R0048 (QAMARWARI ↔ DALGATE) → Trunk TRK-039. Route_Type=Urban | Zone=City_Core | CDI=0.6598 | Band=HP | Headway=20 min | Fleet=5 (HPV=0 MPV=5). Serves ~4.66% of CMP 2024 pop. residents over 8.8 km. 
R0049,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0049 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0050,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0050 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0051,QAMARWARI ↔ DALGATE,MERGED_INTO_TRUNK,TRK-039,Private Minibus,8.844,Urban,City_Core,0.9548,0.3647,1.25,0.6598,False,HP,20,0,0,0,False,,0.096,3000,42,13,6.5,17,8.5,1139.6,70.8,OSRM+JhelumBridge,Route R0051 (QAMARWARI ↔ DALGATE) merged into Trunk TRK-039. Spatial overlap with trunk corridor. CDI=0.6598. Fleet=0 (counted under Trunk). 
R0052,SAFAKADAL ↔ SMHS,RETAINED_AS_FEEDER,FDR-334,,1.579,Urban,City_Core,1.0,1.0,0.75,1.0,True,HP,20,2,0,2,False,,0.0128,19781,26,4,2.0,3,1.5,163.2,12.6,OSRM,"Route R0052 (SAFAKADAL ↔ SMHS) → Feeder FDR-334. Route_Type=Urban | Zone=City_Core | CDI=1.0000 | Band=HP | Headway=20 min | Fleet=2 (HPV=0 enforced, MPV=2 — 100%% MPV). Distinct catchment: 1.14% of CMP 2024 pop. residents over 1.6 km. 🚩 Social Obligation"
R0053,SAIDAKADAL ↔ PARIMPORA,RETAINED_AS_FEEDER,FDR-135,,19.614,Peri_Urban,City_Core,0.6111,0.2809,0.75,0.446,False,MP,35,4,0,4,False,,0.2098,3136,60,7,3.5,39,19.5,1901.3,98.1,OSRM+JhelumBridge,"Route R0053 (SAIDAKADAL ↔ PARIMPORA) → Feeder FDR-135. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4460 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 7.17% of CMP 2024 pop. residents over 19.6 km. "
R0054,SAFAKADAL ↔ SMHS,MERGED_INTO_TRUNK,FDR-334,Private Minibus,1.579,Urban,City_Core,1.0,1.0,1.25,1.0,True,HP,20,0,0,0,False,,0.0128,19781,26,4,2.0,3,1.5,163.2,12.6,OSRM,Route R0054 (SAFAKADAL ↔ SMHS) merged into Trunk FDR-334. Spatial overlap with trunk corridor. CDI=1.0000. Fleet=0 (counted under Trunk). 🚩 Social Obligation
R0055,SAFAKADAL ↔ SMHS,MERGED_INTO_TRUNK,FDR-334,Private Minibus,1.579,Urban,City_Core,1.0,1.0,1.25,1.0,True,HP,20,0,0,0,False,,0.0128,19781,26,4,2.0,3,1.5,163.2,12.6,OSRM,Route R0055 (SAFAKADAL ↔ SMHS) merged into Trunk FDR-334. Spatial overlap with trunk corridor. CDI=1.0000. Fleet=0 (counted under Trunk). 🚩 Social Obligation
